customer_id,total_transactions,total_volume,total_revenue,avg_transaction_value,fraud_transactions,anomaly_transactions,signup_date,customer_segment,acquisition_channel,churn_flag,customer_age_days,cac,ltv
1697,24,3204.37,16.02,133.51541666666665,0,0,2025-04-01,Standard,Organic,False,437,0,16.02
1698,21,5927.99,29.64,282.28523809523807,1,0,2023-09-09,Standard,Organic,True,1007,0,29.64
1699,20,318260.67,1591.31,15913.0335,0,1,2024-02-11,Business,Referral,False,852,20,1591.31
1700,24,3934.65,19.68,163.94375,1,0,2025-01-11,Standard,LinkedIn,False,517,120,19.68
1701,15,12860.15,64.3,857.3433333333334,0,0,2024-03-15,Premium,Organic,False,819,0,64.3
1702,25,18145.94,90.74,725.8376,0,0,2024-10-23,Standard,Google Ads,False,597,80,90.74
1703,22,445905.27,2229.52,20268.421363636364,0,5,2025-10-28,Business,Facebook Ads,False,227,60,2229.52
1704,28,3933.04,19.66,140.46571428571428,0,0,2026-06-01,Standard,Google Ads,False,11,80,19.66
1705,19,3060.61,15.31,161.08473684210526,0,0,2026-02-23,Standard,Facebook Ads,False,109,60,15.31
1706,21,3656.0,18.28,174.0952380952381,0,0,2025-05-06,Standard,Facebook Ads,False,402,60,18.28
1707,25,3462.23,17.3,138.4892,1,0,2026-03-19,Standard,LinkedIn,False,85,120,17.3
1708,18,13606.8,68.05,755.9333333333333,0,0,2023-10-27,Premium,Google Ads,False,959,80,68.05
1709,15,1949.1100000000001,9.76,129.9406666666667,2,0,2024-11-15,Standard,Organic,False,574,0,9.76
1710,22,7619.31,38.11,346.33227272727277,0,0,2025-08-29,Standard,Referral,False,287,20,38.11
1711,20,3119.58,15.61,155.97899999999998,0,0,2023-08-09,Standard,LinkedIn,True,1038,120,15.61
1712,19,97869.43,489.35,5151.022631578947,1,1,2023-07-28,Business,Organic,False,1050,0,489.35
1713,23,3569.52,17.85,155.19652173913045,0,0,2025-04-26,Standard,Google Ads,False,412,80,17.85
1714,20,2900.0099999999998,14.5,145.0005,0,0,2025-08-10,Standard,LinkedIn,False,306,120,14.5
1715,26,8089.45,40.43,311.1326923076923,1,0,2025-01-23,Standard,Referral,True,505,20,40.43
1716,15,2519.89,12.6,167.99266666666665,0,0,2023-08-22,Standard,Google Ads,False,1025,80,12.6
1717,21,127736.04,638.67,6082.668571428571,1,4,2024-06-19,Business,LinkedIn,True,723,120,638.67
1718,18,3022.2,15.129999999999999,167.89999999999998,1,0,2023-11-23,Standard,Organic,False,932,0,15.129999999999999
1719,23,2583.7599999999998,12.92,112.33739130434782,1,0,2024-11-24,Standard,Organic,True,565,0,12.92
1720,26,23352.190000000002,116.75,898.161153846154,0,0,2024-08-21,Premium,Google Ads,False,660,80,116.75
1721,21,21457.46,107.28999999999999,1021.7838095238095,0,0,2023-06-17,Premium,Google Ads,False,1091,80,107.28999999999999
1722,29,16467.929999999997,82.32000000000001,567.8596551724137,1,1,2024-08-17,Standard,Google Ads,False,664,80,82.32000000000001
1723,15,2729.27,13.66,181.95133333333334,0,0,2026-04-22,Standard,Organic,False,51,0,13.66
1724,21,3694.9700000000003,18.47,175.9509523809524,1,0,2024-03-05,Standard,Google Ads,False,829,80,18.47
1725,18,10885.51,54.43,604.7505555555556,0,0,2025-03-02,Premium,Google Ads,False,467,80,54.43
1726,13,2307.62,11.56,177.50923076923075,0,0,2024-04-29,Standard,Google Ads,False,774,80,11.56
1727,18,2762.64,13.809999999999999,153.48,1,0,2025-02-03,Standard,Organic,False,494,0,13.809999999999999
1728,18,3064.2200000000003,15.32,170.23444444444445,0,0,2025-04-08,Standard,Google Ads,False,430,80,15.32
1729,21,97679.13,488.39,4651.387142857143,0,3,2024-07-23,Business,Facebook Ads,False,689,60,488.39
1730,14,65765.04000000001,328.84,4697.5028571428575,1,1,2023-07-11,Business,Organic,False,1067,0,328.84
1731,16,2218.23,11.09,138.639375,1,0,2025-12-17,Standard,Organic,False,177,0,11.09
1732,17,15358.099999999999,76.79,903.4176470588235,2,0,2026-03-10,Premium,Organic,False,94,0,76.79
1733,24,12514.84,62.59,521.4516666666667,0,0,2026-01-05,Standard,Organic,False,158,0,62.59
1734,15,2531.81,12.66,168.78733333333332,0,0,2023-11-23,Standard,Google Ads,False,932,80,12.66
1735,18,13896.94,69.47,772.0522222222222,0,0,2024-11-08,Premium,LinkedIn,False,581,120,69.47
1736,16,2199.54,11.0,137.47125,0,0,2023-07-24,Standard,Google Ads,False,1054,80,11.0
1737,18,67037.98,335.21,3724.332222222222,0,0,2026-02-21,Business,Referral,False,111,20,335.21
1738,22,3352.92,16.75,152.40545454545455,0,0,2025-08-29,Standard,LinkedIn,False,287,120,16.75
1739,21,114757.59,573.79,5464.647142857143,0,3,2025-06-22,Business,Google Ads,True,355,80,573.79
1740,11,1716.48,8.59,156.04363636363635,1,0,2024-12-23,Standard,Organic,False,536,0,8.59
1741,29,169055.72,845.29,5829.507586206897,0,3,2026-02-15,Business,Organic,False,117,0,845.29
1742,22,3266.74,16.34,148.4881818181818,0,0,2024-01-10,Standard,Organic,False,884,0,16.34
1743,22,12000.37,60.010000000000005,545.4713636363637,1,1,2023-10-02,Standard,Referral,False,984,20,60.010000000000005
1744,14,2691.59,13.45,192.2564285714286,1,0,2023-12-22,Standard,Referral,False,903,20,13.45
1745,24,3551.7,17.78,147.98749999999998,1,0,2023-06-23,Standard,Facebook Ads,False,1085,60,17.78
1746,18,104472.97,522.36,5804.053888888889,0,3,2025-10-27,Business,Organic,False,228,0,522.36
1747,25,3410.29,17.06,136.4116,0,0,2023-12-09,Standard,Organic,False,916,0,17.06
1748,25,3744.33,18.69,149.7732,0,0,2024-03-03,Standard,Referral,False,831,20,18.69
1749,27,4214.32,21.099999999999998,156.08592592592592,0,0,2024-05-17,Standard,Organic,False,756,0,21.099999999999998
1750,26,16235.66,81.19,624.4484615384615,0,1,2024-10-09,Standard,Facebook Ads,False,611,60,81.19
1751,18,1819.55,9.09,101.08611111111111,1,0,2024-02-13,Standard,Referral,False,850,20,9.09
1752,19,2760.39,13.81,145.2836842105263,0,0,2024-08-02,Standard,LinkedIn,True,679,120,13.81
1753,28,4843.88,24.23,172.99571428571429,2,0,2024-07-23,Standard,Facebook Ads,False,689,60,24.23
1754,34,4707.65,23.54,138.46029411764704,0,0,2025-08-29,Standard,Referral,False,287,20,23.54
1755,18,2254.09,11.26,125.22722222222222,1,0,2024-10-21,Standard,Google Ads,False,599,80,11.26
1756,17,31624.71,158.12,1860.2770588235294,0,2,2023-11-09,Standard,LinkedIn,False,946,120,158.12
1757,15,2238.24,11.21,149.21599999999998,1,0,2025-08-24,Standard,LinkedIn,False,292,120,11.21
1758,17,2872.7799999999997,14.36,168.9870588235294,0,0,2026-01-24,Standard,Facebook Ads,False,139,60,14.36
1759,19,12775.59,63.89,672.3994736842105,0,0,2026-05-08,Premium,Referral,False,35,20,63.89
1760,24,4213.28,21.09,175.5533333333333,0,0,2024-05-26,Standard,Referral,False,747,20,21.09
1761,19,14878.44,74.39,783.0757894736843,0,0,2024-08-18,Premium,Google Ads,False,663,80,74.39
1762,14,2142.18,10.72,153.01285714285714,0,0,2024-12-29,Standard,Google Ads,False,530,80,10.72
1763,22,11372.82,56.86,516.9463636363636,1,0,2023-09-18,Standard,Organic,True,998,0,56.86
1764,25,4509.23,22.54,180.36919999999998,1,0,2024-07-13,Standard,Organic,False,699,0,22.54
1765,18,2963.86,14.82,164.6588888888889,0,0,2023-08-22,Standard,Referral,False,1025,20,14.82
1766,25,3740.02,18.69,149.6008,0,0,2026-02-22,Standard,Organic,True,110,0,18.69
1767,26,122096.27,610.48,4696.010384615385,1,3,2026-05-07,Business,Google Ads,False,36,80,610.48
1768,13,2036.37,10.19,156.64384615384614,0,0,2024-05-07,Standard,Organic,False,766,0,10.19
1769,21,3318.88,16.58,158.04190476190476,0,0,2025-11-15,Standard,Organic,False,209,0,16.58
1770,26,42065.04,210.35,1617.8861538461538,0,1,2026-04-24,Premium,Organic,False,49,0,210.35
1771,22,17068.5,85.34,775.8409090909091,1,0,2025-05-02,Premium,Organic,False,406,0,85.34
1772,20,2980.4700000000003,14.91,149.0235,0,0,2025-06-09,Standard,Google Ads,False,368,80,14.91
1773,23,19025.489999999998,95.14,827.1952173913043,1,0,2026-04-09,Premium,Google Ads,False,64,80,95.14
1774,18,30591.25,152.96,1699.513888888889,0,1,2026-05-02,Standard,LinkedIn,False,41,120,152.96
1775,24,73570.62999999999,367.85999999999996,3065.4429166666664,1,1,2024-07-02,Premium,Referral,False,710,20,367.85999999999996
1776,16,1775.04,8.879999999999999,110.94,1,0,2024-08-24,Standard,Google Ads,False,657,80,8.879999999999999
1777,17,2862.94,14.31,168.40823529411765,1,0,2023-11-20,Standard,Organic,True,935,0,14.31
1778,20,17115.65,85.58,855.7825,1,0,2023-10-02,Premium,Organic,False,984,0,85.58
1779,18,3000.42,15.01,166.69,0,0,2025-04-05,Standard,Organic,False,433,0,15.01
1780,22,2853.1400000000003,14.28,129.68818181818185,0,0,2024-03-01,Standard,Organic,False,833,0,14.28
1781,26,4776.32,23.89,183.70461538461538,0,0,2024-02-05,Standard,Google Ads,False,858,80,23.89
1782,15,2495.75,12.49,166.38333333333333,0,0,2024-10-06,Standard,Google Ads,False,614,80,12.49
1783,22,2867.98,14.34,130.36272727272728,0,0,2024-09-05,Standard,Referral,False,645,20,14.34
1784,28,670835.28,3354.18,23958.402857142857,0,5,2024-08-03,Business,Facebook Ads,False,678,60,3354.18
1785,17,13880.67,69.42,816.51,0,0,2025-06-17,Premium,Google Ads,False,360,80,69.42
1786,22,7093.39,35.489999999999995,322.4268181818182,0,0,2024-11-18,Standard,Facebook Ads,True,571,60,35.489999999999995
1787,19,2969.32,14.87,156.28,0,0,2025-03-28,Standard,Google Ads,False,441,80,14.87
1788,23,3688.66,18.43,160.37652173913042,0,0,2025-03-30,Standard,Google Ads,False,439,80,18.43
1789,15,17200.489999999998,86.0,1146.6993333333332,0,1,2024-04-18,Standard,Organic,False,785,0,86.0
1790,27,4915.61,24.58,182.05962962962963,1,0,2024-06-17,Standard,Organic,False,725,0,24.58
1791,19,3333.04,16.68,175.42315789473685,0,0,2024-03-18,Standard,Organic,False,816,0,16.68
1792,18,2803.85,14.01,155.76944444444445,0,0,2024-02-14,Standard,Google Ads,False,849,80,14.01
1793,14,11537.949999999999,57.68,824.1392857142856,0,0,2025-02-04,Premium,Facebook Ads,False,493,60,57.68
1794,25,12128.929999999998,60.65,485.15719999999993,0,0,2024-12-06,Standard,Organic,False,553,0,60.65
1795,21,2939.09,14.68,139.95666666666668,0,0,2026-05-07,Standard,Referral,False,36,20,14.68
1796,12,1645.42,8.23,137.11833333333334,0,0,2023-07-25,Standard,Organic,False,1053,0,8.23
1797,21,2458.25,12.29,117.05952380952381,1,0,2024-02-03,Standard,Google Ads,False,860,80,12.29
1798,18,12426.13,62.13,690.3405555555555,1,0,2025-08-05,Premium,Google Ads,False,311,80,62.13
1799,21,2350.91,11.74,111.94809523809523,1,0,2025-12-16,Standard,Google Ads,False,178,80,11.74
1800,14,1675.84,8.39,119.70285714285714,0,0,2025-01-28,Standard,Google Ads,False,500,80,8.39
1801,18,3163.72,15.81,175.76222222222222,1,0,2025-08-29,Standard,Organic,False,287,0,15.81
1802,6,25272.68,126.37,4212.113333333334,0,1,2023-10-03,Business,Referral,False,983,20,126.37
1803,15,2338.77,11.68,155.918,0,0,2025-09-23,Standard,Facebook Ads,False,262,60,11.68
1804,27,4359.44,21.8,161.46074074074073,0,0,2023-07-03,Standard,Organic,False,1075,0,21.8
1805,22,3321.07,16.64,150.95772727272728,1,0,2025-11-20,Standard,Organic,False,204,0,16.64
1806,22,16674.420000000002,83.37,757.9281818181819,1,0,2024-10-05,Premium,Referral,True,615,20,83.37
1807,24,128978.31,644.88,5374.09625,0,1,2025-09-19,Business,Google Ads,False,266,80,644.88
1808,17,2368.82,11.85,139.34235294117647,0,0,2025-03-05,Standard,Organic,False,464,0,11.85
1809,22,16621.41,83.08,755.5186363636363,0,0,2024-01-10,Premium,LinkedIn,False,884,120,83.08
1810,18,2668.19,13.32,148.23277777777778,0,0,2023-10-08,Standard,Google Ads,False,978,80,13.32
1811,17,7396.12,36.980000000000004,435.0658823529412,0,0,2026-03-10,Standard,LinkedIn,False,94,120,36.980000000000004
1812,24,16377.86,81.87,682.4108333333334,1,0,2024-02-04,Premium,Referral,False,859,20,81.87
1813,22,16179.34,80.88,735.4245454545454,0,0,2025-07-07,Premium,Organic,False,340,0,80.88
1814,28,4721.42,23.62,168.62214285714285,0,0,2024-11-05,Standard,LinkedIn,False,584,120,23.62
1815,12,10885.02,54.43,907.085,0,0,2024-07-31,Standard,Referral,False,681,20,54.43
1816,24,20239.1,101.21,843.2958333333332,1,0,2023-11-13,Premium,Organic,False,942,0,101.21
1817,21,5278.57,26.41,251.36047619047616,2,0,2024-04-27,Standard,Google Ads,False,776,80,26.41
1818,24,4013.54,20.08,167.23083333333332,1,0,2024-05-02,Standard,Facebook Ads,False,771,60,20.08
1819,15,28845.51,144.24,1923.0339999999999,0,1,2023-08-10,Premium,LinkedIn,False,1037,120,144.24
1820,21,15393.19,76.96000000000001,733.0090476190477,0,0,2026-04-17,Premium,Organic,False,56,0,76.96000000000001
1821,12,1835.41,9.16,152.95083333333335,0,0,2024-01-03,Standard,Organic,False,891,0,9.16
1822,16,2983.87,14.93,186.491875,0,0,2026-02-19,Standard,Referral,False,113,20,14.93
1823,32,5395.24,26.99,168.60125,1,0,2023-07-11,Standard,Google Ads,False,1067,80,26.99
1824,16,2390.9900000000002,11.95,149.43687500000001,0,0,2024-02-16,Standard,LinkedIn,False,847,120,11.95
1825,13,1838.8400000000001,9.19,141.44923076923078,0,0,2023-07-21,Standard,Organic,False,1057,0,9.19
1826,15,1815.0,9.09,121.0,0,0,2024-04-02,Standard,Google Ads,False,801,80,9.09
1827,16,24684.370000000003,123.43,1542.7731250000002,0,1,2024-01-05,Premium,Organic,True,889,0,123.43
1828,16,1938.01,9.67,121.125625,0,0,2026-04-07,Standard,Organic,False,66,0,9.67
1829,25,18862.22,94.33,754.4888000000001,0,0,2025-02-09,Premium,Google Ads,False,488,80,94.33
1830,19,10803.779999999999,54.019999999999996,568.6199999999999,0,0,2025-10-11,Premium,Referral,False,244,20,54.019999999999996
1831,31,4706.76,23.5,151.8309677419355,1,0,2023-09-12,Standard,Referral,False,1004,20,23.5
1832,26,20889.41,104.46,803.4388461538462,0,0,2025-08-07,Premium,Organic,True,309,0,104.46
1833,18,3059.65,15.31,169.98055555555555,0,0,2026-05-25,Standard,Organic,False,18,0,15.31
1834,20,3350.71,16.73,167.5355,0,0,2025-03-04,Standard,Referral,True,465,20,16.73
1835,14,1947.27,9.73,139.09071428571428,0,0,2025-06-19,Standard,Facebook Ads,True,358,60,9.73
1836,17,2706.18,13.53,159.1870588235294,0,0,2023-09-08,Standard,Google Ads,True,1008,80,13.53
1837,25,19092.79,95.47,763.7116000000001,0,1,2024-03-28,Standard,Organic,False,806,0,95.47
1838,14,1709.76,8.549999999999999,122.12571428571428,0,0,2025-01-02,Standard,LinkedIn,True,526,120,8.549999999999999
1839,20,13861.6,69.29,693.08,0,0,2025-02-22,Premium,Organic,False,475,0,69.29
1840,15,2454.44,12.26,163.62933333333334,0,0,2025-07-08,Standard,Referral,False,339,20,12.26
1841,18,2632.5,13.15,146.25,1,0,2023-09-05,Standard,LinkedIn,False,1011,120,13.15
1842,20,14852.050000000001,74.27,742.6025000000001,0,0,2025-02-20,Premium,Organic,True,477,0,74.27
1843,25,21491.36,107.46,859.6544,1,0,2026-02-20,Premium,Organic,False,112,0,107.46
1844,23,16851.35,84.23,732.6673913043478,0,0,2025-07-25,Premium,LinkedIn,True,322,120,84.23
1845,21,3573.61,17.86,170.17190476190476,0,0,2024-08-16,Standard,Google Ads,False,665,80,17.86
1846,22,3622.9900000000002,18.11,164.68136363636364,0,0,2024-09-16,Standard,Organic,False,634,0,18.11
1847,18,14916.98,74.56,828.7211111111111,0,0,2026-02-13,Premium,Referral,False,119,20,74.56
1848,18,2859.61,14.28,158.86722222222224,0,0,2024-03-24,Standard,Organic,False,810,0,14.28
1849,24,4062.45,20.3,169.26874999999998,1,0,2025-06-14,Standard,Organic,False,363,0,20.3
1850,20,15226.72,76.15,761.336,1,0,2026-01-03,Premium,LinkedIn,False,160,120,76.15
1851,23,3504.97,17.52,152.39,0,0,2023-08-24,Standard,Facebook Ads,False,1023,60,17.52
1852,22,7484.46,37.39,340.20272727272726,0,0,2026-05-27,Standard,Facebook Ads,False,16,60,37.39
1853,33,4241.66,21.21,128.5351515151515,1,0,2026-01-08,Standard,Referral,False,155,20,21.21
1854,32,5322.47,26.6,166.3271875,2,0,2025-01-29,Standard,Google Ads,False,499,80,26.6
1855,21,8590.65,42.96,409.0785714285714,0,0,2024-01-11,Standard,LinkedIn,False,883,120,42.96
1856,22,3142.0,15.709999999999999,142.8181818181818,0,0,2024-11-21,Standard,Organic,False,568,0,15.709999999999999
1857,19,15849.3,79.24,834.1736842105263,0,0,2025-03-09,Premium,Facebook Ads,False,460,60,79.24
1858,15,1888.71,9.42,125.914,2,0,2024-08-23,Standard,Facebook Ads,False,658,60,9.42
1859,22,2777.04,13.9,126.22909090909091,1,0,2025-06-07,Standard,Organic,False,370,0,13.9
1860,16,2147.79,10.74,134.236875,0,0,2025-09-07,Standard,Organic,False,278,0,10.74
1861,23,2885.3,14.42,125.44782608695652,0,0,2025-08-22,Standard,Google Ads,False,294,80,14.42
1862,18,2744.86,13.75,152.49222222222224,0,0,2023-06-28,Standard,Referral,False,1080,20,13.75
1863,17,10366.539999999999,51.84,609.7964705882353,1,0,2024-05-01,Premium,LinkedIn,False,772,120,51.84
1864,16,2749.61,13.76,171.850625,0,0,2024-04-02,Standard,Google Ads,False,801,80,13.76
1865,21,3389.92,16.97,161.4247619047619,0,0,2024-02-13,Standard,Organic,False,850,0,16.97
1866,23,5367.47,26.84,233.36826086956523,0,0,2023-10-30,Standard,Referral,False,956,20,26.84
1867,20,2784.29,13.92,139.2145,2,0,2026-03-09,Standard,Organic,False,95,0,13.92
1868,12,1927.34,9.65,160.61166666666665,0,0,2025-05-22,Standard,Referral,False,386,20,9.65
1869,24,10095.09,50.470000000000006,420.62875,0,0,2025-03-08,Standard,Google Ads,False,461,80,50.470000000000006
1870,16,10063.79,50.34,628.986875,0,0,2024-01-24,Premium,Organic,False,870,0,50.34
1871,16,12203.470000000001,61.0,762.7168750000001,0,0,2025-06-18,Premium,Referral,False,359,20,61.0
1872,15,2027.99,10.15,135.19933333333333,0,0,2023-07-02,Standard,Google Ads,False,1076,80,10.15
1873,14,81476.49,407.38,5819.749285714286,0,3,2023-09-05,Business,Organic,False,1011,0,407.38
1874,19,3165.28,15.8,166.59368421052633,1,0,2025-11-22,Standard,Facebook Ads,False,202,60,15.8
1875,27,16153.8,80.78,598.2888888888889,0,1,2024-05-27,Standard,Facebook Ads,False,746,60,80.78
1876,20,15603.99,77.99,780.1995,1,0,2023-07-06,Premium,Organic,False,1072,0,77.99
1877,19,115365.06,576.8,6071.845263157895,0,5,2025-05-26,Business,Facebook Ads,False,382,60,576.8
1878,22,8421.39,42.13,382.7904545454545,2,0,2025-01-07,Standard,Google Ads,False,521,80,42.13
1879,13,2039.9,10.23,156.91538461538462,0,0,2026-04-20,Standard,LinkedIn,False,53,120,10.23
1880,17,14069.039999999999,70.35,827.590588235294,0,0,2023-06-17,Premium,Google Ads,False,1091,80,70.35
1881,19,2556.56,12.780000000000001,134.5557894736842,0,0,2025-01-29,Standard,Organic,False,499,0,12.780000000000001
1882,11,1690.03,8.45,153.6390909090909,0,0,2024-11-29,Standard,Referral,False,560,20,8.45
1883,23,14609.15,73.06,635.1804347826087,0,1,2024-02-12,Standard,Referral,False,851,20,73.06
1884,25,3958.23,19.8,158.32920000000001,0,0,2023-09-04,Standard,Facebook Ads,False,1012,60,19.8
1885,21,2901.73,14.51,138.17761904761906,0,0,2025-08-15,Standard,Google Ads,False,301,80,14.51
1886,27,5082.0,25.4,188.22222222222223,0,0,2023-10-10,Standard,LinkedIn,False,976,120,25.4
1887,17,3213.62,16.05,189.0364705882353,0,0,2024-05-12,Standard,Facebook Ads,False,761,60,16.05
1888,18,3407.1,17.03,189.28333333333333,0,0,2025-03-03,Standard,Referral,False,466,20,17.03
1889,24,20317.68,101.56,846.57,1,0,2024-06-14,Premium,Google Ads,False,728,80,101.56
1890,23,3648.6,18.23,158.63478260869564,1,0,2026-04-23,Standard,Google Ads,False,50,80,18.23
1891,22,6438.96,32.160000000000004,292.68,0,0,2025-02-18,Standard,Organic,False,479,0,32.160000000000004
1892,20,8413.02,42.06,420.651,0,0,2025-09-27,Standard,LinkedIn,False,258,120,42.06
1893,18,2873.4,14.38,159.63333333333333,1,0,2024-01-19,Standard,Organic,False,875,0,14.38
1894,16,2388.95,11.96,149.309375,0,0,2024-10-07,Standard,LinkedIn,True,613,120,11.96
1895,15,2190.47,10.98,146.03133333333332,0,0,2024-11-11,Standard,Google Ads,False,578,80,10.98
1896,21,2984.79,14.91,142.13285714285715,0,0,2026-01-25,Standard,Facebook Ads,False,138,60,14.91
1897,21,3120.03,15.6,148.57285714285715,0,0,2025-04-09,Standard,Facebook Ads,True,429,60,15.6
1898,20,2743.03,13.719999999999999,137.1515,1,0,2026-03-11,Standard,Google Ads,False,93,80,13.719999999999999
1899,21,3263.97,16.31,155.42714285714285,0,0,2025-12-01,Standard,LinkedIn,True,193,120,16.31
1900,15,2783.73,13.93,185.582,0,0,2025-11-08,Standard,Facebook Ads,False,216,60,13.93
1901,23,3694.58,18.43,160.63391304347826,0,0,2025-02-19,Standard,Organic,False,478,0,18.43
1902,28,24171.74,120.88,863.2764285714286,1,0,2025-01-25,Premium,Organic,False,503,0,120.88
1903,17,2740.68,13.69,161.2164705882353,0,0,2023-06-14,Standard,Google Ads,False,1094,80,13.69
1904,20,3314.87,16.57,165.74349999999998,0,0,2023-12-08,Standard,Google Ads,False,917,80,16.57
1905,18,104649.63,523.25,5813.868333333334,0,2,2024-03-28,Business,Referral,False,806,20,523.25
1906,16,2580.93,12.89,161.308125,0,0,2023-10-12,Standard,Facebook Ads,False,974,60,12.89
1907,27,4865.15,24.34,180.19074074074072,0,0,2024-09-30,Standard,Google Ads,True,620,80,24.34
1908,17,2259.54,11.280000000000001,132.91411764705882,1,0,2024-03-18,Standard,Organic,False,816,0,11.280000000000001
1909,19,14795.45,73.97,778.7078947368421,0,0,2025-05-16,Premium,Organic,False,392,0,73.97
1910,14,2578.16,12.879999999999999,184.1542857142857,0,0,2023-06-17,Standard,Google Ads,False,1091,80,12.879999999999999
